Date,Contact Title,Contact Name,Contact Office,Contact Agency,Client,Client Location,Registrant,Description,Type,Employees mentioned,Affiliated Member CRP ID,Affiliated Member Bioguide ID,Source,Contact ID,Record ID
2010-02-27,Sacramento Bee,John Schumacher,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152854,44274
2010-02-27,San Francisco Chronicle,Gwen Knapp,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152855,44275
2010-02-27,San Jose Mercury News,Elliot Almond,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152856,44276
2010-02-27,San Jose Mercury News,Gary Peterson,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152857,44277
2010-02-27,San Jose Mercury News,Carl Steward,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152858,44278
2010-02-27,San Jose Mercury News,Mark Purdy,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152859,44279
2010-02-27,St. Louis Post-Dispatch,Vahe Gregorian,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152860,44280
2010-02-27,St. Paul Pioneer Press,Tom Powers,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152861,44281
2010-02-27,Legislative Assistant,Tom Jones,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,150955,44282
2010-02-27,Star-Ledger,Rich Chere,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152862,44283
2010-02-27,St. Petersburg Times,Susan Taylor Martin,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152863,44284
2010-02-27,Times-Picayune,Steven Kress,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152864,44285
2010-02-27,Tribune Papers,Chris Dufresne,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152865,44286
2010-02-27,Chicago Tribune,Philip Hersh,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,149632,44287
2010-02-27,USA Today,Mike Dodd,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152866,44288
2010-02-27,Tribune Papers,David Wharton,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152867,44289
2010-02-27,USA Today,Bruce Horovitz,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152868,44290
2010-02-27,Department of Justice Reporter,Kevin Johnson,,Media,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,142866,44291
2010-02-27,USA Today,Sal Ruibal,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152869,44292
2010-02-27,USA Today,Vicki Michaelis,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152870,44293
2010-02-27,Vancouver Province,Damian Inwood,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152871,44294
2010-02-27,Vancouver Sun,Jeff Lee,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152872,44295
2010-02-27,Washington Post,Barry Svrluga,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the 2014 Sochi Olympic games,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152873,44296
2010-03-01,Wall Street Journal,Peter Spiegel,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Eka Tkeshelashvili,phone,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,143539,44297
2010-03-01,with the Center for American Progress,Sam Charap,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152874,44298
2010-03-01,New York Times,Mark Landler,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding their interviews with Eka Tkeshelashvili,phone,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,143571,44299
2010-03-02,,Erika Olson,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding upcoming official travel,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151974,44300
2010-03-02,Legislative Director,Chris Austin,Rep. John Garamendi,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding an Embassy letter to the Congressman,email,"Mr. Glassco, ",N00030856,G000559,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151008,44301
2010-03-03,Office of the Secretary of Defense,Mark Simakovsky,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,phone,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152772,44302
2010-03-03,Legislative Assistant,Justin Harlem,Rep. Allyson Schwartz,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the Georgia Caucus,email,"Ms. McKew, ",N00001579,S001162,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,148794,44303
2010-03-03,Office of Rep. Allyson Schwartz,John Sherry,Rep. Allyson Schwartz,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the Georgia Caucus,email,"Ms. McKew, ",N00001579,S001162,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141171,44304
2010-03-03,"Legislative Director,  Rep. Bill Shuster (R-PA)",Steve Martinko,Rep. Bill Shuster,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the Georgia Caucus,email,"Ms. McKew, ",N00013770,S001154,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,140439,44305
2010-03-03,Deputy Assistant Secretary,Thomas Countryman,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding follow-up from the meeting with Eka Tkeshelashvili (Georgian National Security Advisor),email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,149968,44306
2010-03-03,with the International Foundation for Electoral Systems,Anthony Bowyer,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian elections and democracy,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152760,44307
2010-03-03,"Senior Foreign Policy Advisor, Office of Sen. Harry Reid (D-NV)",Jessica Lewis,Sen. Harry Reid,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,email,"Mr. Kauders, ",N00009922,R000146,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,140110,44308
2010-03-04,Legislative Director,Chris Austin,Rep. John Garamendi,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",to discuss U.S./Georgian relations,meeting,"Mr. Glassco, ",N00030856,G000559,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151008,44309
2010-03-04,Staff Associate/Policy Advisor,Mariana Maguire,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian security,phone,"Ms. Lawrence, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,149972,44310
2010-03-04,Legislative Director,Chris Austin,Rep. John Garamendi,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding regional security issues and contacted by email to follow-up,meeting,"Ms. McKew, ",N00030856,G000559,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151008,44311
2010-03-04,"Legislative Director,  Rep. Bill Shuster (R-PA)",Steve Martinko,Rep. Bill Shuster,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgian relations,email,"Ms. McKew, ",N00013770,S001154,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,140439,44312
2010-03-04,with the National Democratic Institute,Edmund Rhoads,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian elections and democracy,meeting,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152875,44313
2010-03-04,with the New York Times,Eileen Lepping,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the Saaskashvili meeting with the editorial board,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152876,44314
2010-03-04,Journalist,Lally Weymouth,,Media,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the interview with Saakashvili,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,146600,44315
2010-03-04,with the Wall Street Journal,Matthen Kaminski,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding the Saaskashvili meeting with the editorial board,email,"Mr. Anderson, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152877,44316
2010-03-05,Office of Sen. Maria Cantwell,Jonathan Hale,Sen. Maria Cantwell,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./Georgia relations,email,"Mr. Kauders, ",N00007836,C000127,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141192,44317
2010-03-05,"Legislative Assistant,  Rep. Adam Smith (D-WA)",Katy Quinn,Rep. Adam Smith,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian security,email,"Ms. Lawrence, ",N00007833,S000510,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,140421,44318
2010-03-05,Staff Director,Jeremy Haldeman,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian security,email,"Ms. Lawrence, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,149973,44319
2010-03-05,with Sen. Patty Murray,Evan Schatz,Sen. Patty Murray,Senate,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian security,email,"Ms. Lawrence, ",N00007876,M001111,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152878,44320
2010-03-05,Legislative Assistant,Asher Hildebrand,Rep. David Price,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding Georgian security,email,"Ms. Lawrence, ",N00002260,P000523,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,146005,44321
2010-03-05,"U.S. Embassy, Georgia",Julie Fisher,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding upcoming bilateral visits,phone,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147797,44322
2010-03-05,"U.S. Embassy, Georgia",Julie Fisher,,,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding upcoming bilateral visits,email,"Ms. McKew, ",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,147797,44323
2010-03-05,Legislative Director,Chris Austin,Rep. John Garamendi,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding regional security issues,email,"Ms. McKew, ",N00030856,G000559,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151008,44324
2010-03-05,Legislative Assistant,Hera Abassi,Rep. Gerald Connolly,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00029891,C001078,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151526,44325
2010-03-05,"Deputy chief of staff, Office of Rep. Marcy Kaptur (OH)",Nathan Facey,Rep. Marcy Kaptur,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00003522,K000009,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151836,44326
2010-03-05,"Legislative Assistant, Office of Rep. Shelley Berkley (D-NV)",Jeremy Kadden,Rep. Shelley Berkley,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00009818,B001231,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,139976,44327
2010-03-05,"Legislative assistant, Office of Rep. Timothy Ryan (OH)",Robert Bacon,Rep. Tim Ryan,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00025280,R000577,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,142515,44328
2010-03-05,"Legislative Assistant, Office of Congresswoman Lois Capps, D-CA",Amy Fisher,Rep. Lois Capps,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00007232,C001036,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,141367,44329
2010-03-05,with U.S. Rep. Lois Capps,Jonathan Levenshus,Rep. Lois Capps,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00007232,C001036,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,152879,44330
2010-03-05,Legislative Assistant,Asher Hildebrand,Rep. David Price,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00002260,P000523,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,146005,44331
2010-03-05,Scheduler,Emily Seen,Rep. Lloyd Doggett,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00006023,D000399,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,151519,44332
2010-03-05,Office of Congressman Anthony Weiner,Yuri Beckelman,Rep. Anthony Weiner,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00001110,W000792,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,148365,44333
2010-03-05,"Chief of staff, Office of Rep. Barbara Lee",Julie Nickson,Rep. Barbara Lee,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00008046,L000551,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,139786,44334
2010-03-05,Office of Rep. Sheila Jackson Lee (D-TX),Sam Rosmarin,Rep. Sheila Jackson Lee,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00005818,J000032,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,148600,44335
2010-03-05,Office of Rep. Sheila Jackson Lee (D-TX),Shashrina Thomas,Rep. Sheila Jackson Lee,House,National Security Council of Georgia,Georgia,"Podesta Group, Inc.",regarding U.S./regional relations,email,"Ms. McKew, ",N00005818,J000032,http://www.fara.gov/docs/5926-Supplemental-Statement-20100729-3.pdf,148606,44336
